county,month,user_name,vacation_length 
Slatina,Iunie,ELISA AVILA,1
Slatina,Iunie,KAREEM MORRIS,7
Slatina,Iunie,WILFORD HOUSE,15
Slatina,Iunie,WINSTON HOGAN,1
Slatina,Iunie,DONN DELGADO,2
Slatina,Iunie,KAITLIN LUCERO,7
Slatina,Iunie,CARLA DAVENPORT,11
Slatina,Iunie,LORETTA BOWERS,3
Slatina,Iulie,ROSALINDA MACDONALD,11
Slatina,Iulie,DEENA PATTON,3
Slatina,Iulie,RODERICK FRANKLIN,7
Slatina,Iulie,ELLA SANDOVAL,5
Slatina,Iulie,ULYSSES HARRISON,10
Slatina,Iulie,LAVERNE HOWARD,4
Slatina,Iulie,THERESE REYES,6
Slatina,Iulie,TOM GUTIERREZ,10
Slatina,Iulie,DUANE RAYMOND,10
Slatina,Iulie,GENA ESTRADA,2
Slatina,Iulie,MARINA JOHNS,15
Slatina,Iulie,NOLAN BELTRAN,13
Slatina,Iulie,DARRYL GALLAGHER,13
Slatina,Iulie,JAMIE SUTTON,3
Slatina,Iulie,OPAL BENDER,4
Slatina,August,TAYLOR MCLEAN,15
Slatina,August,VINCENT ROBINSON,2
Slatina,August,BUD MORAN,10
Slatina,August,LYNNETTE SIERRA,7
Slatina,August,COLETTE CHUNG,13
Slatina,August,BRADLY BASS,3
Slatina,August,VICKI CHASE,15
Slatina,August,AUGUSTA CLAY,6
Slatina,August,REYES DEAN,14
Slatina,August,HERSCHEL GALLAGHER,12
Slatina,August,JEANNETTE HULL,7
Slatina,August,KRIS MAYO,3
Slatina,August,ARLINE REILLY,10
Slatina,August,TROY MACIAS,13
Slatina,August,ARCHIE REID,14
Slatina,August,BRICE MILLER,9
Slatina,August,HOMER PITTMAN,10
Slatina,August,ROSARIO ESPINOZA,3
Slatina,August,PETE TANG,12
Slatina,August,ANGEL HORN,15
Slatina,August,DAISY LLOYD,15
Slatina,Septembrie,PARKER NIELSEN,10
Slatina,Septembrie,ELENA HALEY,14
Slatina,Septembrie,HERIBERTO MEDRANO,7
Slatina,Septembrie,LOLITA KELLER,2
Slatina,Septembrie,MICHEAL HAYES,4
Slatina,Septembrie,DUNCAN MEADOWS,6
Slatina,Septembrie,EVELYN FIELDS,10
Slatina,Septembrie,ELBA COLEMAN,10
Slatina,Septembrie,KRISTIN DUNLAP,12
Slatina,Septembrie,BERNARDO SANFORD,5
Slatina,Septembrie,LLOYD JOHNSTON,6
Slatina,Septembrie,LAURA YU,7
Slatina,Septembrie,JANET DAVIDSON,1
Slatina,Septembrie,FLOSSIE LEBLANC,15
Slatina,Octombrie,ANGEL BENTON,11
Slatina,Octombrie,TYREE SELLERS,6
Slatina,Octombrie,JEANIE FARRELL,7
Slatina,Octombrie,MAURA MONROE,15
Slatina,Octombrie,LENORE CARLSON,10
Slatina,Octombrie,CLAYTON MORSE,7
Slatina,Octombrie,DOMINIQUE GORDON,10
Slatina,Octombrie,IRVING CLAY,6
Slatina,Octombrie,CHUCK ROWLAND,11
Slatina,Octombrie,ANGIE DAY,15
Slatina,Octombrie,KENYA ALFARO,3
Slatina,Octombrie,EARLE ROY,13
Slatina,Octombrie,GARTH MAHONEY,10
Slatina,Octombrie,ANGELICA KELLY,5
Slatina,Octombrie,THURMAN KNIGHT,7
Slatina,Octombrie,BERTHA CHASE,3
Slatina,Octombrie,RICO CHRISTENSEN,11
Slatina,Octombrie,GWEN YORK,8
Slatina,Octombrie,GRETA REYNA,9
Slatina,Octombrie,ROSLYN OCONNOR,13
Slatina,Noiembrie,CALLIE CASTANEDA,10
Slatina,Noiembrie,LAVERN WHITEHEAD,1
Slatina,Noiembrie,KRIS RAMOS,2
Slatina,Noiembrie,BRIGITTE REID,12
Slatina,Noiembrie,CLIFFORD SAMPSON,12
Slatina,Noiembrie,SHELTON CANNON,4
Slatina,Noiembrie,ALFREDO CONNER,7
Slatina,Noiembrie,MABEL RUSSO,9
Slatina,Noiembrie,JANETTE BEIL,8
Slatina,Noiembrie,KEVIN LINDSEY,5
Slatina,Noiembrie,LOIS KERR,11
Slatina,Noiembrie,MAVIS CARLSON,13
Slatina,Noiembrie,ARMANDO MCCOY,6
Slatina,Noiembrie,RENE BRENNAN,1
Slatina,Noiembrie,NOEL CAMACHO,10
Slatina,Noiembrie,CONSTANCE KLINE,5
Slatina,Noiembrie,BENITO OBRIEN,14
Slatina,Decembrie,STANFORD WATERS,1
Slatina,Decembrie,BEATRIZ ABBOTT,11
Slatina,Decembrie,VALENTIN HARPER,11
Slatina,Decembrie,PEGGY MAXWELL,7
Slatina,Decembrie,QUINN HOLMES,1
Slatina,Decembrie,TORY DAY,6
Slatina,Decembrie,CLIFTON MCCALL,11
Slatina,Decembrie,ERIKA CALLAHAN,4
Slatina,Decembrie,BEAU UNDERWOOD,13
Slatina,Decembrie,LENORE ROBERTS,7
Slatina,Decembrie,THANH BAILEY,1
Slatina,Decembrie,BEAU UNDERWOOD,11
Slatina,Decembrie,ELBA WATTS,3
Slatina,Decembrie,JACOB FLYNN,9
Slatina,Decembrie,JULIUS HENSON,4
Slatina,Decembrie,GOLDIE SCHNEIDER,8
Slatina,Decembrie,ROCCO RUSSO,9
Slatina,Decembrie,DOLLIE PHILLIPS,4
Slatina,Decembrie,KIM SUAREZ,5
Slatina,Decembrie,JERALD WALL,2
Slatina,Decembrie,VICKY RIVERA,7
Slatina,Decembrie,MAC RYAN,9
Slatina,Decembrie,JOHNATHON POTTER,14
Slatina,Decembrie,BERNIE ERICKSON,12
Slatina,Decembrie,DAISY LLOYD,1
Slatina,Decembrie,ABRAHAM SPENCE,11
Slatina,Decembrie,DARRYL STUART,6
Slobozia,Ianuarie,RAPHAEL HUDSON,6
Slobozia,Ianuarie,SHEREE MONTOYA,3
Slobozia,Ianuarie,DEENA WADE,11
Slobozia,Ianuarie,CORRINE MCCULLOUGH,15
Slobozia,Ianuarie,KATRINA CHEN,4
Slobozia,Ianuarie,IMOGENE ZUNIGA,1
Slobozia,Ianuarie,GEORGINA BAXTER,10
Slobozia,Ianuarie,NOAH FLYNN,2
Slobozia,Ianuarie,JOSUE AUSTIN,13
Slobozia,Ianuarie,HARRY ONEAL,2
Slobozia,Ianuarie,SHANNON SKINNER,5
Slobozia,Ianuarie,MARLON KLINE,8
Slobozia,Februarie,MARY HOLLAND,13
Slobozia,Februarie,DOMINIQUE DYER,8
Slobozia,Februarie,SASHA LESTER,4
Slobozia,Februarie,NED WYATT,8
Slobozia,Februarie,WILLARD HO,13
Slobozia,Februarie,RUBEN ELLISON,8
Slobozia,Februarie,GLEN LESTER,6
Slobozia,Februarie,SON WHITE,14
Slobozia,Februarie,ERIKA GARRISON,8
Slobozia,Februarie,KAREEM MORRIS,14
Slobozia,Februarie,CLAIR ROWLAND,10
Slobozia,Februarie,MARSHA GALLOWAY,2
Slobozia,Februarie,ROBERT BRUCE,13
Slobozia,Februarie,ROSCOE PIERCE,4
Slobozia,Februarie,DANNIE TRAVIS,12
Slobozia,Februarie,JOEL MARKS,15
Slobozia,Februarie,KELLI EATON,8
Slobozia,Februarie,NOLAN BELTRAN,14
Slobozia,Februarie,LOLITA KELLER,8
Slobozia,Februarie,SHANNON SKINNER,7
Slobozia,Martie,CORINA TATE,5
Slobozia,Martie,KRIS CUNNINGHAM,12
Slobozia,Martie,MAURO MCINTYRE,15
Slobozia,Martie,GOLDIE OWEN,1
Slobozia,Martie,CALLIE CASTANEDA,13
Slobozia,Martie,NICK HERRING,7
Slobozia,Martie,GRETCHEN WEBSTER,4
Slobozia,Martie,RICK UNDERWOOD,5
Slobozia,Martie,ALPHONSO BATES,2
Slobozia,Martie,BRADLY YANG,8
Slobozia,Martie,GLADYS PERALTA,12
Slobozia,Martie,SHANA RICHARDS,15
Slobozia,Martie,JUDY GILES,9
Slobozia,Martie,SUZANNE GOOD,5
Slobozia,Martie,LORAINE VELAZQUEZ,5
Slobozia,Martie,NOEL SMALL,7
Slobozia,Martie,SYLVIA POPE,6
Slobozia,Martie,LAKEISHA POPE,2
Slobozia,Martie,STEPHEN FARMER,11
Slobozia,Martie,FEDERICO XIONG,8
Slobozia,Martie,TISHA MENDOZA,15
Slobozia,Martie,SADIE MANNING,2
Slobozia,Martie,GEORGETTE BELL,15
Slobozia,Martie,TERENCE EDWARDS,6
Slobozia,Martie,HIRAM WHITE,4
Slobozia,Martie,NORA STEVENSON,15
Slobozia,Martie,ROSIE MORRISON,2
Slobozia,Martie,MARCO YATES,14
Slobozia,Martie,DIEGO WILLIAMS,8
Slobozia,Aprilie,MYRNA EATON,14
Slobozia,Aprilie,OLIN MCGUIRE,7
Slobozia,Aprilie,KAYLA SCHAEFER,3
Slobozia,Aprilie,PRINCE NAVARRO,9
Slobozia,Aprilie,MARY BERNARD,4
Slobozia,Aprilie,HUGO HANSEN,5
Slobozia,Aprilie,AIDA BEASLEY,8
Slobozia,Aprilie,CLARICE MEYER,14
Slobozia,Aprilie,RANDELL ORR,11
Slobozia,Aprilie,LYLE HOOVER,8
Slobozia,Aprilie,KENT HAIL,4
Slobozia,Aprilie,ODESSA HUTCHINSON,12
Slobozia,Aprilie,BRANDIE PERSON,6
Slobozia,Aprilie,LONNIE MORTON,11
Slobozia,Aprilie,BERT MARIN,1
Slobozia,Aprilie,LILLIE NIXON,11
Slobozia,Aprilie,RILEY MARQUEZ,9
Slobozia,Aprilie,DALLAS GOULD,10
Slobozia,Aprilie,BLANCHE FOSTER,5
Slobozia,Aprilie,AMY HARPER,6
Slobozia,Aprilie,NELL LONG,8
Slobozia,Aprilie,TRACY KNOX,15
Slobozia,Aprilie,MARJORIE GARZA,1
Slobozia,Aprilie,CATALINA PITTS,13
Slobozia,Aprilie,SARA BROWNING,11
Slobozia,Aprilie,DESMOND SHELTON,4
Slobozia,Aprilie,WINSTON CRUZ,11
Slobozia,Aprilie,LIDIA ELLIOTT,14
Slobozia,Aprilie,MAY PARKS,11
Slobozia,Mai,SARA BROWNING,1
Slobozia,Mai,TAMMY MANNING,12
Slobozia,Mai,RANDI TORRES,13
Slobozia,Mai,TAMEKA LLOYD,4
Slobozia,Mai,ALBERT NUNEZ,11
Slobozia,Mai,FRANCISCA HOOVER,11
Slobozia,Mai,BERYL HORNE,11
Slobozia,Mai,JOSIAH AHMED,6
Slobozia,Mai,MILLARD HANNA,10
Slobozia,Mai,IVORY HOGAN,1
Slobozia,Mai,JACLYN WEBB,11
Slobozia,Mai,TIA MCLEAN,3
Slobozia,Mai,DARRELL SMALL,11
Slobozia,Mai,HANNAH JOHNS,4
Slobozia,Mai,BENJAMIN MURRAY,15
Slobozia,Iunie,MURIEL MCCALL,8
Slobozia,Iunie,ABBY HOPKINS,15
Slobozia,Iunie,ERICK BULLOCK,4
Slobozia,Iunie,COLEMAN LANDRY,15
Slobozia,Iunie,FAUSTINO LYNN,9
Slobozia,Iunie,FERN CARTER,14
Slobozia,Iunie,TORY DAY,6
Slobozia,Iunie,TERRY WOODWARD,10
Slobozia,Iunie,MAY YORK,14
Slobozia,Iunie,MARGARITO RILEY,6
Slobozia,Iunie,DEIRDRE HOOVER,12
Slobozia,Iunie,GAYLE GARRETT,4
Slobozia,Iunie,GWEN SANCHEZ,2
Slobozia,Iunie,GILBERTO TODD,6
Slobozia,Iunie,MARYLOU COX,5
Slobozia,Iunie,TROY MACIAS,9
Slobozia,Iunie,MACK LITTLE,5
Slobozia,Iunie,GERTRUDE THORNTON,15
Slobozia,Iunie,DAVIS MITCHELL,14
Slobozia,Iunie,JERROLD GOODWIN,10
Slobozia,Iunie,CHRIS GRAY,4
Slobozia,Iunie,MARLA MATHIS,14
Slobozia,Iunie,ALEXANDRIA MELTON,12
Slobozia,Iunie,ALBERT NUNEZ,9
Slobozia,Iunie,CATALINA REYNOLDS,5
Slobozia,Iunie,PEARL MCBRIDE,9
Slobozia,Iulie,MICHEAL WHEELER,11
Slobozia,Iulie,HARRIETT CUMMINGS,6
Slobozia,Iulie,KENNY STRONG,5
Slobozia,Iulie,MARIANO KOCH,12
Slobozia,Iulie,ADOLFO WARD,2
Slobozia,Iulie,PETE LOWE,4
Slobozia,Iulie,ZACHARY HOPKINS,4
Slobozia,Iulie,STEPHEN KEITH,4
Slobozia,Iulie,GAY COCHRAN,4
Slobozia,Iulie,ELISABETH BENTLEY,12
Slobozia,Iulie,MISTY LEE,2
Slobozia,Iulie,TRINIDAD OWENS,4
Slobozia,Iulie,MINERVA ADAMS,8
Slobozia,Iulie,GLENDA WILKINS,12
Slobozia,Iulie,JULIO HENRY,6
Slobozia,Iulie,LORNA ENRIQUEZ,5
Slobozia,Iulie,KAREEM MORRIS,2
Slobozia,Iulie,JAY MCGEE,15
Slobozia,Iulie,LORENZO MATHEWS,8
Slobozia,Iulie,DANA GILLESPIE,8
Slobozia,Iulie,KATHERINE BERG,10
Slobozia,Iulie,WILBERT MCDONALD,3
Slobozia,Iulie,ELMA CHAN,6
Slobozia,Iulie,ROSIE MORRISON,8
Slobozia,Iulie,LILLIE NIXON,4
Slobozia,August,IRVING CLAY,4
Slobozia,August,ESTELLE WU,14
Slobozia,August,KEVIN LINDSEY,1
Slobozia,August,REX CARPENTER,4
Slobozia,August,EARL RICH,5
Slobozia,August,IDA ESQUIVEL,1
Slobozia,August,SHANA RICHARDS,2
Slobozia,August,CATALINA REYNOLDS,11
Slobozia,August,ALBERTO GLASS,7
Slobozia,August,AILEEN ENGLISH,7
Slobozia,August,THERON MCBRIDE,11
Slobozia,August,HARRISON MARSHALL,8
Slobozia,August,DEENA PATTON,5
Slobozia,August,TRINA BEARD,2
Slobozia,August,NOELLE MADDEN,9
Slobozia,August,ROSANNE BERG,12
Slobozia,August,THERESE OBRIEN,14
Slobozia,August,BESSIE MONTGOMERY,13
Slobozia,August,BESSIE MONTGOMERY,8
Slobozia,Septembrie,PABLO GRAHAM,10
Slobozia,Septembrie,JODIE RUSH,3
Slobozia,Septembrie,BARRY PEARSON,4
Slobozia,Septembrie,SHELBY GOODMAN,5
Slobozia,Septembrie,MONIQUE BOYLE,13
Slobozia,Septembrie,ANTONY LIN,15
Slobozia,Septembrie,JULIETTE VAZQUEZ,3
Slobozia,Septembrie,JULIO HENRY,10
Slobozia,Septembrie,NED HUNTER,5
Slobozia,Septembrie,NICKOLAS SHORT,14
Slobozia,Septembrie,SONYA BURCH,8
Slobozia,Septembrie,ERICK NORTON,14
Slobozia,Septembrie,DONNY WASHINGTON,15
Slobozia,Septembrie,MARCI OLSON,4
Slobozia,Septembrie,NELLIE GOOD,5
Slobozia,Septembrie,ROSIE MORRISON,13
Slobozia,Septembrie,MYRON LANE,1
Slobozia,Septembrie,RICHIE VELEZ,1
Slobozia,Septembrie,SOCORRO BALLARD,2
Slobozia,Septembrie,TIM BENTLEY,14
Slobozia,Septembrie,WILBERT MCDONALD,13
Slobozia,Septembrie,IRVING OCONNOR,12
Slobozia,Septembrie,MEGHAN SHORT,1
Slobozia,Octombrie,SIDNEY HAIL,13
Slobozia,Octombrie,NITA WILLIAMS,15
Slobozia,Octombrie,MARCIA LIU,7
Slobozia,Octombrie,MITCHEL YODER,11
Slobozia,Octombrie,WILDA BISHOP,4
Slobozia,Octombrie,GRACIELA GOOD,4
Slobozia,Octombrie,DOMINGO BASS,12
Slobozia,Octombrie,NOE VASQUEZ,3
Slobozia,Octombrie,JACOB ROBBINS,10
Slobozia,Octombrie,EBONY MURILLO,13
Slobozia,Octombrie,FRIEDA KNIGHT,4
Slobozia,Octombrie,JANET DAVIDSON,2
Slobozia,Octombrie,CAMERON SHANNON,1
Slobozia,Octombrie,TIMMY GILES,15
Slobozia,Octombrie,QUENTIN MYERS,12
Slobozia,Octombrie,LESA HOLLAND,14
Slobozia,Octombrie,FRANCISCO GONZALES,2
Slobozia,Octombrie,TESSA GILBERT,5
Slobozia,Octombrie,ALBERTA COLON,15
Slobozia,Octombrie,MARYLOU COX,15
Slobozia,Octombrie,BRIDGETT COLON,6
Slobozia,Octombrie,WALTER MULLINS,13
Slobozia,Octombrie,ROSLYN OCONNOR,3
Slobozia,Octombrie,NICK HERRING,13
Slobozia,Octombrie,AMY HARPER,13
Slobozia,Octombrie,LOIS KNAPP,12
Slobozia,Octombrie,JAYSON MICHAEL,1
Slobozia,Noiembrie,SHERRY BISHOP,15
Slobozia,Noiembrie,NEWTON ESTES,4
Slobozia,Noiembrie,HOLLIE GORDON,4
Slobozia,Noiembrie,ORLANDO BURCH,8
Slobozia,Noiembrie,JERROLD MCCULLOUGH,15
Slobozia,Noiembrie,CARLY SIMS,3
Slobozia,Noiembrie,HOLLIE COCHRAN,10
Slobozia,Noiembrie,TRACI TERRELL,6
Slobozia,Noiembrie,PERRY STUART,10
Slobozia,Noiembrie,FRAN FORD,2
Slobozia,Noiembrie,EVERETT WEBB,1
Slobozia,Noiembrie,JANET ACOSTA,6
Slobozia,Noiembrie,ALONZO MCLAUGHLIN,2
Slobozia,Noiembrie,LAVERNE WEBER,4
Slobozia,Noiembrie,LYLE HOOVER,10
Slobozia,Noiembrie,NICK PETERS,3
Slobozia,Noiembrie,OTIS FERNANDEZ,14
Slobozia,Noiembrie,HAROLD VALENZUELA,10
Slobozia,Noiembrie,IMOGENE ZUNIGA,9
Slobozia,Noiembrie,BURTON MCCARTHY,6
Slobozia,Noiembrie,LYNNETTE BLACKWELL,12
Slobozia,Noiembrie,JERRY MCINTOSH,12
Slobozia,Noiembrie,BERT ORTEGA,8
Slobozia,Noiembrie,TINA RAYMOND,4
Slobozia,Noiembrie,FRITZ HART,4
Slobozia,Noiembrie,CLAUDE GARRETT,10
Slobozia,Noiembrie,SHELBY GOODMAN,13
Slobozia,Noiembrie,BETTY MALDONADO,1
Slobozia,Noiembrie,FOSTER MCCLURE,1
Slobozia,Decembrie,GEORGETTE BELL,6
Slobozia,Decembrie,DOLLIE WILSON,6
Slobozia,Decembrie,NOAH NELSON,5
Slobozia,Decembrie,ERIN COLE,14
Slobozia,Decembrie,KASEY HOWE,10
Slobozia,Decembrie,CARMELLA HERNANDEZ,5
Slobozia,Decembrie,PEARL MCBRIDE,14
Slobozia,Decembrie,JUDY LONG,13
Slobozia,Decembrie,CHAUNCEY GRIFFIN,13
Slobozia,Decembrie,FRIEDA KNIGHT,15
Slobozia,Decembrie,SAL HENDRIX,8
Slobozia,Decembrie,LESSIE KRUEGER,1
Slobozia,Decembrie,SIMON WHEELER,3
Slobozia,Decembrie,BEATRIZ ABBOTT,14
Slobozia,Decembrie,ELTON HOWE,5
Slobozia,Decembrie,MARCELINO CORTES,2
Slobozia,Decembrie,LYNNETTE NEAL,7
Slobozia,Decembrie,RILEY BENTLEY,15
Slobozia,Decembrie,TERRELL WILLIS,10
Slobozia,Decembrie,ROXIE SHAFFER,14
Slobozia,Decembrie,DEREK CRAIG,14
Slobozia,Decembrie,URSULA RODGERS,4
Slobozia,Decembrie,MARTINA MELTON,6
Slobozia,Decembrie,ANNMARIE HANCOCK,8
Slobozia,Decembrie,WESLEY CONTRERAS,4
Slobozia,Decembrie,ETHAN COMPTON,14
Slobozia,Decembrie,LUCIO WINTERS,2
Slobozia,Decembrie,LILLIE NIXON,7
Slobozia,Decembrie,BRUNO MILLER,13
Slobozia,Decembrie,MARGARET VILLALOBOS,15
Suceava,Ianuarie,JARVIS BLANCHARD,8
Suceava,Ianuarie,RUTH MANNING,10
Suceava,Ianuarie,RITA KIM,15
Suceava,Ianuarie,LOIS COLEMAN,7
Suceava,Ianuarie,DOREEN PRUITT,8
Suceava,Ianuarie,JOSEPHINE REESE,12
Suceava,Ianuarie,VANESSA CORDOVA,14
Suceava,Ianuarie,KELLY NAVARRO,12
Suceava,Ianuarie,VELMA SAWYER,13
Suceava,Ianuarie,LUCILLE DEJESUS,2
Suceava,Ianuarie,PAM CISNEROS,3
Suceava,Ianuarie,WINFRED MCCOY,5
Suceava,Ianuarie,MAY PARKS,6
Suceava,Ianuarie,RALPH MCGEE,6
Suceava,Ianuarie,RANDI TORRES,2
Suceava,Ianuarie,DIANN ALVARADO,14
Suceava,Ianuarie,CHRIS GRAY,10
Suceava,Ianuarie,JEANINE ESQUIVEL,11
Suceava,Ianuarie,SHANNON SKINNER,2
Suceava,Februarie,SONIA ODONNELL,4
Suceava,Februarie,GUADALUPE CLINE,3
Suceava,Februarie,HUNG DANIEL,15
Suceava,Februarie,GAYLE GARRETT,12
Suceava,Februarie,NOAH FLYNN,6
Suceava,Februarie,SANTIAGO DUNN,8
Suceava,Februarie,GLENDA WILKINS,11
Suceava,Februarie,CONCEPCION NOVAK,1
Suceava,Februarie,RYAN CRUZ,13
Suceava,Februarie,JOANNE PARRISH,3
Suceava,Februarie,MAC STEVENSON,10
Suceava,Februarie,MARIAN DIAZ,11
Suceava,Februarie,KARLA CALLAHAN,2
Suceava,Februarie,ELBA COLEMAN,8
Suceava,Februarie,MARCY STANLEY,11
Suceava,Februarie,FRANCINE SOLOMON,13
Suceava,Februarie,STEPHANIE GREER,6
Suceava,Februarie,MARYLOU DOUGHERTY,8
Suceava,Februarie,LYLE HOOVER,2
Suceava,Februarie,ANNETTE BEARD,15
Suceava,Februarie,BRIANA CORONA,9
Suceava,Februarie,DAPHNE HANNA,1
Suceava,Februarie,LORAINE MATHIS,12
Suceava,Februarie,MARISA STONE,11
Suceava,Martie,ANN FOSTER,4
Suceava,Martie,RUTH BREWER,5
Suceava,Martie,LENORE BARKER,2
Suceava,Martie,PERRY STUART,14
Suceava,Martie,SYBIL FRYE,2
Suceava,Martie,EVERETT BULLOCK,2
Suceava,Martie,BURTON MCCARTHY,10
Suceava,Martie,DELIA BAUTISTA,8
Suceava,Martie,TAMIKA STRONG,1
Suceava,Martie,LAVERN WHITEHEAD,15
Suceava,Martie,MATTIE GRIFFITH,13
Suceava,Aprilie,RAFAEL HALE,2
Suceava,Aprilie,EDMUND GILES,13
Suceava,Aprilie,RICHIE GOMEZ,14
Suceava,Aprilie,MARYLOU NAVA,6
Suceava,Aprilie,LAVERNE RAMSEY,5
Suceava,Aprilie,JUDY LONG,5
Suceava,Aprilie,ALVARO FRENCH,6
Suceava,Aprilie,MERLIN CLINE,13
Suceava,Aprilie,CAROLYN WEEKS,11
Suceava,Aprilie,LORETTA BOWERS,1
Suceava,Aprilie,SANG HAWKINS,12
Suceava,Aprilie,HELENA SUAREZ,13
Suceava,Aprilie,EBONY MURILLO,2
Suceava,Aprilie,MAUDE HARVEY,10
Suceava,Aprilie,VERA HUTCHINSON,15
Suceava,Aprilie,CAREY OLIVER,15
Suceava,Aprilie,MAUREEN TERRELL,11
Suceava,Aprilie,RENA BONILLA,5
Suceava,Aprilie,HIRAM WHITE,15
Suceava,Aprilie,MARLON VELEZ,15
Suceava,Aprilie,SETH KHAN,12
Suceava,Aprilie,SIMON INGRAM,15
Suceava,Mai,GENEVA FITZGERALD,4
Suceava,Mai,GEORGETTE BELL,14
Suceava,Mai,REYES HAMPTON,13
Suceava,Mai,LOU YATES,11
Suceava,Mai,JEFF PETERSEN,15
Suceava,Mai,KRISTINA PATTON,4
Suceava,Mai,ILA SPARKS,3
Suceava,Mai,MITCHEL FIELDS,5
Suceava,Mai,FOSTER MCCLURE,10
Suceava,Mai,RUBIN DANIELS,1
Suceava,Mai,KITTY PETERSON,15
Suceava,Mai,ELLA SANDOVAL,6
Suceava,Mai,ABDUL GARRISON,4
Suceava,Mai,OLEN RICHMOND,2
Suceava,Iunie,ROSANNE MCCONNELL,11
Suceava,Iunie,DORIAN WEEKS,6
Suceava,Iunie,LOUELLA RUSSO,10
Suceava,Iunie,EDMOND CANTRELL,2
Suceava,Iunie,REID JARVIS,6
Suceava,Iunie,EMORY COMPTON,4
Suceava,Iunie,ALEXANDER WILCOX,8
Suceava,Iunie,HENRIETTA BARBER,2
Suceava,Iunie,MARLA MATHIS,13
Suceava,Iunie,LONNIE MORTON,8
Suceava,Iunie,ERICA CHOI,2
Suceava,Iunie,MARCY WYATT,15
Suceava,Iunie,DALLAS GOULD,7
Suceava,Iunie,NITA WILLIAMS,10
Suceava,Iunie,PATRICE KERR,3
Suceava,Iunie,LEAH MCKENZIE,3
Suceava,Iunie,MITZI MADDOX,10
Suceava,Iunie,GUADALUPE GALLEGOS,12
Suceava,Iunie,VERONICA JACKSON,14
Suceava,Iunie,RODERICK FRANKLIN,7
Suceava,Iunie,OLGA SPENCER,14
Suceava,Iunie,BROOKS GENTRY,14
Suceava,Iunie,ELOISE NAVA,14
Suceava,Iunie,WILTON QUINTERO,8
Suceava,Iulie,SUZANNE YATES,11
Suceava,Iulie,JAMIE TREJO,9
Suceava,Iulie,JEANIE FARRELL,1
Suceava,Iulie,KURT SHELTON,8
Suceava,Iulie,WINSTON HOGAN,10
Suceava,Iulie,HANNAH JOHNS,15
Suceava,Iulie,BRANDY HAYDEN,3
Suceava,Iulie,ROSLYN HALEY,4
Suceava,Iulie,TERI BERNAL,1
Suceava,Iulie,WESLEY HAMMOND,8
Suceava,Iulie,LAVERNE RAMSEY,14
Suceava,Iulie,ROBBIE VALENCIA,4
Suceava,Iulie,NETTIE WELLS,9
Suceava,Iulie,THERESE SMALL,13
Suceava,Iulie,DALLAS GOULD,9
Suceava,Iulie,MERRILL RYAN,7
Suceava,Iulie,OLIN MCGUIRE,3
Suceava,Iulie,MITCH REILLY,12
Suceava,Iulie,BENNETT WYATT,3
Suceava,Iulie,JOHANNA GAINES,2
Suceava,Iulie,STAN BECKER,4
Suceava,Iulie,RUBY NELSON,1
Suceava,August,JAIME HART,13
Suceava,August,SHELLEY LOWERY,11
Suceava,August,HUGO HANSEN,13
Suceava,August,JOSEFA HENSON,6
Suceava,August,EZRA SIMON,14
Suceava,August,JULIE DURAN,10
Suceava,August,KELLIE HARRELL,2
Suceava,August,JOHANNA GAINES,13
Suceava,August,DEWITT MORRIS,1
Suceava,August,PETE LOWE,15
Suceava,August,SON COLE,15
Suceava,August,NELSON HUNTER,5
Suceava,August,ALISSA WOOD,4
Suceava,August,KERRI WARD,3
Suceava,August,LYNN ROSE,13
Suceava,August,ALYCE JARAMILLO,9
Suceava,August,HERSCHEL LUCAS,7
Suceava,August,CHANCE HUNTER,14
Suceava,August,DIEGO PARKS,12
Suceava,August,HOWARD FRANCO,9
Suceava,August,HANNAH JOHNS,12
Suceava,August,SHELIA ANDREWS,14
Suceava,August,TAMERA GLOVER,13
Suceava,August,LEANNE MARTINEZ,3
Suceava,August,GRETA REYNA,12
Suceava,August,BUD MORAN,8
Suceava,August,BENNETT HULL,12
Suceava,Septembrie,TODD HAYDEN,10
Suceava,Septembrie,MARISOL ROBERTS,13
Suceava,Septembrie,MARIANNE MOODY,5
Suceava,Septembrie,RICHIE COHEN,5
Suceava,Septembrie,SARA POTTER,15
Suceava,Septembrie,ELOISE NAVA,14
Suceava,Septembrie,FLETCHER SPENCER,2
Suceava,Septembrie,IGNACIO LI,6
Suceava,Septembrie,GUSTAVO LYNN,5
Suceava,Septembrie,AISHA HALL,4
Suceava,Septembrie,ELWOOD ELLIS,10
Suceava,Septembrie,MITCH DANIELS,10
Suceava,Octombrie,NOAH FLYNN,6
Suceava,Octombrie,MIGUEL OSBORNE,8
Suceava,Octombrie,ANGEL MORALES,1
Suceava,Octombrie,MARCEL LUCERO,2
Suceava,Octombrie,NICKOLAS SHORT,10
Suceava,Octombrie,PARKER NIELSEN,10
Suceava,Octombrie,ANNA LEVY,1
Suceava,Octombrie,DOMINIQUE GORDON,14
Suceava,Octombrie,MILTON FOLEY,6
Suceava,Octombrie,ROSALIE MCBRIDE,10
Suceava,Octombrie,LAVERNE AVILA,11
Suceava,Octombrie,DELORES NOLAN,12
Suceava,Octombrie,THURMAN RIVERS,2
Suceava,Octombrie,HOMER PITTMAN,5
Suceava,Octombrie,SUSANNA ARNOLD,9
Suceava,Octombrie,EVANGELINE LITTLE,11
